时间,通道,频率 (Hz),温度 (C),状态
2026-06-23 07:34:05,3,2891.70,27.8,OK
2026-06-23 07:34:17,4,891.30,27.8,OK
2026-06-23 07:34:26,5,2910.80,27.3,OK
2026-06-23 07:34:35,6,2733.20,27.3,OK
2026-06-23 07:34:37,7,,,Timeout/Error
2026-06-23 07:34:40,8,,,Timeout/Error
2026-06-23 07:34:52,1,2884.80,28.2,OK
2026-06-23 07:35:02,2,2847.70,27.8,OK
2026-06-23 07:35:11,3,2891.70,27.8,OK
2026-06-23 07:35:23,4,891.30,27.8,OK
2026-06-23 07:35:33,5,2910.70,27.3,OK
2026-06-23 07:35:43,6,2733.20,27.3,OK
2026-06-23 07:35:46,7,,,Timeout/Error
2026-06-23 07:35:49,8,,,Timeout/Error
2026-06-23 07:36:01,1,2884.90,28.2,OK
2026-06-23 07:36:10,2,2847.70,27.8,OK
2026-06-23 07:36:20,3,2891.60,27.8,OK
2026-06-23 07:36:32,4,891.40,27.8,OK
2026-06-23 07:36:41,5,2910.70,27.3,OK
2026-06-23 07:36:50,6,2733.20,27.3,OK
2026-06-23 07:36:53,7,,,Timeout/Error
2026-06-23 07:36:55,8,,,Timeout/Error
2026-06-23 07:37:07,1,2884.80,28.2,OK
2026-06-23 07:37:16,2,2847.60,27.7,OK
2026-06-23 07:37:26,3,2891.70,27.7,OK
2026-06-23 07:37:37,4,891.40,27.7,OK
2026-06-23 07:37:47,5,2910.70,27.2,OK
2026-06-23 07:37:56,6,2733.20,27.2,OK
2026-06-23 07:38:00,7,,,Timeout/Error
2026-06-23 07:38:02,8,,,Timeout/Error
2026-06-23 07:38:14,1,2884.60,28.2,OK
2026-06-23 07:38:23,2,2847.60,27.7,OK
2026-06-23 07:38:33,3,2891.60,27.7,OK
2026-06-23 07:38:44,4,891.30,27.7,OK
2026-06-23 07:38:54,5,2910.70,27.3,OK
2026-06-23 07:39:03,6,2733.20,27.3,OK
2026-06-23 07:39:07,7,,,Timeout/Error
2026-06-23 07:39:09,8,,,Timeout/Error
2026-06-23 07:39:21,1,2885.10,28.2,OK
2026-06-23 07:39:31,2,2847.60,27.7,OK
2026-06-23 07:39:40,3,2891.70,27.7,OK
2026-06-23 07:39:52,4,891.30,27.7,OK
2026-06-23 07:40:01,5,2910.80,27.3,OK
2026-06-23 07:40:10,6,2733.20,27.3,OK
2026-06-23 07:40:13,7,,,Timeout/Error
2026-06-23 07:40:15,8,,,Timeout/Error
2026-06-23 07:40:27,1,2885.10,28.2,OK
2026-06-23 07:40:36,2,2847.60,27.7,OK
2026-06-23 07:40:46,3,2891.60,27.7,OK
2026-06-23 07:40:57,4,891.40,27.7,OK
2026-06-23 07:41:06,5,2910.80,27.2,OK
2026-06-23 07:41:16,6,2733.20,27.2,OK
2026-06-23 07:41:19,7,,,Timeout/Error
2026-06-23 07:41:22,8,,,Timeout/Error
2026-06-23 07:41:34,1,2885.00,28.2,OK
2026-06-23 07:41:44,2,2847.60,27.7,OK
2026-06-23 07:41:53,3,2891.70,27.7,OK
2026-06-23 07:42:05,4,891.40,27.7,OK
2026-06-23 07:42:14,5,2910.70,27.3,OK
2026-06-23 07:42:24,6,2733.20,27.3,OK
2026-06-23 07:42:27,7,,,Timeout/Error
2026-06-23 07:42:30,8,,,Timeout/Error
2026-06-23 07:42:42,1,2884.90,28.2,OK
2026-06-23 07:42:52,2,2847.50,27.7,OK
2026-06-23 07:43:01,3,2891.60,27.7,OK
2026-06-23 07:43:13,4,891.30,27.7,OK
2026-06-23 07:43:23,5,2910.70,27.3,OK
2026-06-23 07:43:32,6,2733.20,27.3,OK
2026-06-23 07:43:34,7,,,Timeout/Error
2026-06-23 07:43:37,8,,,Timeout/Error
2026-06-23 07:43:49,1,2884.80,28.2,OK
2026-06-23 07:43:59,2,2847.50,27.7,OK
2026-06-23 07:44:08,3,2891.70,27.7,OK
2026-06-23 07:44:19,4,891.30,27.7,OK
2026-06-23 07:44:29,5,2910.80,27.3,OK
2026-06-23 07:44:39,6,2733.20,27.3,OK
2026-06-23 07:44:42,7,,,Timeout/Error
2026-06-23 07:44:45,8,,,Timeout/Error
2026-06-23 07:44:57,1,2884.80,28.2,OK
2026-06-23 07:45:06,2,2847.60,27.7,OK
2026-06-23 07:45:16,3,2891.60,27.7,OK
2026-06-23 07:45:28,4,891.30,27.7,OK
2026-06-23 07:45:37,5,2910.70,27.2,OK
2026-06-23 07:45:46,6,2733.20,27.2,OK
2026-06-23 07:45:48,7,,,Timeout/Error
2026-06-23 07:45:51,8,,,Timeout/Error
2026-06-23 07:46:03,1,2884.70,28.3,OK
2026-06-23 07:46:12,2,2847.70,27.8,OK
2026-06-23 07:46:22,3,2891.70,27.8,OK
2026-06-23 07:46:34,4,891.20,27.8,OK
2026-06-23 07:46:44,5,2910.70,27.3,OK
2026-06-23 07:46:54,6,2733.20,27.3,OK
2026-06-23 07:46:57,7,,,Timeout/Error
2026-06-23 07:47:00,8,,,Timeout/Error
2026-06-23 07:47:12,1,2884.80,28.2,OK
2026-06-23 07:47:21,2,2847.70,27.7,OK
2026-06-23 07:47:31,3,2891.70,27.7,OK
2026-06-23 07:47:43,4,891.40,27.7,OK
2026-06-23 07:47:52,5,2910.70,27.2,OK
2026-06-23 07:48:01,6,2733.20,27.2,OK
2026-06-23 07:48:04,7,,,Timeout/Error
2026-06-23 07:48:06,8,,,Timeout/Error
2026-06-23 07:48:18,1,2885.00,28.2,OK
2026-06-23 07:48:27,2,2847.50,27.7,OK
2026-06-23 07:48:37,3,2891.60,27.7,OK
2026-06-23 07:48:49,4,891.40,27.7,OK
2026-06-23 07:48:58,5,2910.70,27.3,OK
2026-06-23 07:49:08,6,2733.20,27.3,OK
2026-06-23 07:49:12,7,,,Timeout/Error
2026-06-23 07:49:14,8,,,Timeout/Error
2026-06-23 07:49:26,1,2885.00,28.1,OK
2026-06-23 07:49:35,2,2847.60,27.7,OK
2026-06-23 07:49:44,3,2891.60,27.7,OK
2026-06-23 07:49:56,4,891.30,27.7,OK
2026-06-23 07:50:05,5,2910.70,27.3,OK
2026-06-23 07:50:15,6,2733.20,27.3,OK
2026-06-23 07:50:19,7,,,Timeout/Error
2026-06-23 07:50:21,8,,,Timeout/Error
2026-06-23 07:50:33,1,2884.70,28.1,OK
2026-06-23 07:50:43,2,2847.70,27.7,OK
2026-06-23 07:50:52,3,2891.70,27.7,OK
2026-06-23 07:51:04,4,891.30,27.7,OK
2026-06-23 07:51:14,5,2910.70,27.3,OK
2026-06-23 07:51:23,6,2733.20,27.3,OK
2026-06-23 07:51:27,7,,,Timeout/Error
2026-06-23 07:51:29,8,,,Timeout/Error
2026-06-23 07:51:41,1,2885.00,28.1,OK
2026-06-23 07:51:51,2,2847.50,27.7,OK
2026-06-23 07:52:00,3,2891.70,27.7,OK
2026-06-23 07:52:12,4,891.30,27.7,OK
2026-06-23 07:52:21,5,2910.70,27.3,OK
2026-06-23 07:52:31,6,2733.20,27.3,OK
2026-06-23 07:52:34,7,,,Timeout/Error
2026-06-23 07:52:37,8,,,Timeout/Error
2026-06-23 07:52:49,1,2884.70,28.2,OK
2026-06-23 07:52:58,2,2847.60,27.7,OK
2026-06-23 07:53:07,3,2891.70,27.7,OK
2026-06-23 07:53:19,4,891.30,27.7,OK
2026-06-23 07:53:28,5,2910.70,27.3,OK
2026-06-23 07:53:38,6,2733.20,27.3,OK
2026-06-23 07:53:40,7,,,Timeout/Error
2026-06-23 07:53:43,8,,,Timeout/Error
2026-06-23 07:53:55,1,2885.00,28.2,OK
2026-06-23 07:54:04,2,2847.60,27.7,OK
2026-06-23 07:54:14,3,2891.60,27.7,OK
2026-06-23 07:54:26,4,891.30,27.7,OK
2026-06-23 07:54:35,5,2910.70,27.3,OK
2026-06-23 07:54:44,6,2733.20,27.3,OK
2026-06-23 07:54:48,7,,,Timeout/Error
2026-06-23 07:54:51,8,,,Timeout/Error
2026-06-23 07:55:03,1,2884.70,28.2,OK
2026-06-23 07:55:12,2,2847.50,27.7,OK
2026-06-23 07:55:22,3,2891.70,27.7,OK
2026-06-23 07:55:34,4,891.30,27.7,OK
2026-06-23 07:55:43,5,2910.70,27.3,OK
2026-06-23 07:55:53,6,2733.20,27.3,OK
2026-06-23 07:55:55,7,,,Timeout/Error
2026-06-23 07:55:57,8,,,Timeout/Error
2026-06-23 07:56:09,1,2884.90,28.1,OK
2026-06-23 07:56:19,2,2847.70,27.7,OK
2026-06-23 07:56:28,3,2891.60,27.7,OK
2026-06-23 07:56:40,4,891.30,27.7,OK
2026-06-23 07:56:50,5,2910.70,27.2,OK
2026-06-23 07:56:59,6,2733.20,27.2,OK
2026-06-23 07:57:03,7,,,Timeout/Error
2026-06-23 07:57:05,8,,,Timeout/Error
2026-06-23 07:57:17,1,2884.70,28.2,OK
2026-06-23 07:57:27,2,2847.60,27.7,OK
2026-06-23 07:57:37,3,2891.70,27.7,OK
2026-06-23 07:57:49,4,891.30,27.7,OK
2026-06-23 07:57:58,5,2910.70,27.2,OK
2026-06-23 07:58:07,6,2733.20,27.2,OK
2026-06-23 07:58:10,7,,,Timeout/Error
2026-06-23 07:58:12,8,,,Timeout/Error
2026-06-23 07:58:24,1,2885.00,28.1,OK
2026-06-23 07:58:34,2,2847.60,27.7,OK
2026-06-23 07:58:43,3,2891.60,27.7,OK
2026-06-23 07:58:55,4,891.30,27.7,OK
2026-06-23 07:59:04,5,2910.70,27.2,OK
2026-06-23 07:59:14,6,2733.20,27.3,OK
2026-06-23 07:59:18,7,,,Timeout/Error
2026-06-23 07:59:20,8,,,Timeout/Error
2026-06-23 07:59:32,1,2885.20,28.2,OK
2026-06-23 07:59:42,2,2847.50,27.8,OK
2026-06-23 07:59:52,3,2891.70,27.8,OK
2026-06-23 08:00:03,4,891.30,27.8,OK
2026-06-23 08:00:13,5,2910.70,27.3,OK
2026-06-23 08:00:23,6,2733.20,27.3,OK
2026-06-23 08:00:26,7,,,Timeout/Error
2026-06-23 08:00:29,8,,,Timeout/Error
2026-06-23 08:00:40,1,2884.70,28.1,OK
2026-06-23 08:00:50,2,2847.70,27.7,OK
2026-06-23 08:00:59,3,2891.70,27.7,OK
2026-06-23 08:01:11,4,891.30,27.7,OK
2026-06-23 08:01:20,5,2910.80,27.2,OK
2026-06-23 08:01:30,6,2733.20,27.2,OK
2026-06-23 08:01:33,7,,,Timeout/Error
2026-06-23 08:01:36,8,,,Timeout/Error
2026-06-23 08:01:48,1,2884.90,28.2,OK
2026-06-23 08:01:57,2,2847.60,27.7,OK
2026-06-23 08:02:06,3,2891.60,27.7,OK
2026-06-23 08:02:18,4,891.30,27.7,OK
2026-06-23 08:02:27,5,2910.70,27.3,OK
2026-06-23 08:02:37,6,2733.20,27.3,OK
2026-06-23 08:02:40,7,,,Timeout/Error
2026-06-23 08:02:43,8,,,Timeout/Error
2026-06-23 08:02:55,1,2885.00,28.1,OK
2026-06-23 08:03:04,2,2847.50,27.7,OK
2026-06-23 08:03:14,3,2891.70,27.7,OK
2026-06-23 08:03:25,4,891.30,27.7,OK
2026-06-23 08:03:35,5,2910.70,27.3,OK
2026-06-23 08:03:44,6,2733.20,27.3,OK
2026-06-23 08:03:47,7,,,Timeout/Error
2026-06-23 08:03:49,8,,,Timeout/Error
2026-06-23 08:04:01,1,2885.10,28.2,OK
2026-06-23 08:04:10,2,2847.60,27.8,OK
2026-06-23 08:04:20,3,2891.70,27.8,OK
2026-06-23 08:04:31,4,891.30,27.8,OK
2026-06-23 08:04:40,5,2910.80,27.3,OK
2026-06-23 08:04:50,6,2733.20,27.3,OK
2026-06-23 08:04:53,7,,,Timeout/Error
2026-06-23 08:04:56,8,,,Timeout/Error
2026-06-23 08:05:08,1,2885.00,28.1,OK
2026-06-23 08:05:17,2,2847.60,27.7,OK
2026-06-23 08:05:26,3,2891.70,27.7,OK
2026-06-23 08:05:38,4,891.30,27.7,OK
2026-06-23 08:05:47,5,2910.80,27.2,OK
2026-06-23 08:05:57,6,2733.20,27.2,OK
2026-06-23 08:06:01,7,,,Timeout/Error
2026-06-23 08:06:03,8,,,Timeout/Error
2026-06-23 08:06:15,1,2884.70,28.1,OK
2026-06-23 08:06:25,2,2847.50,27.7,OK
2026-06-23 08:06:34,3,2891.70,27.7,OK
2026-06-23 08:06:46,4,891.30,27.7,OK
2026-06-23 08:06:55,5,2910.70,27.2,OK
2026-06-23 08:07:05,6,2733.20,27.2,OK
2026-06-23 08:07:09,7,,,Timeout/Error
2026-06-23 08:07:11,8,,,Timeout/Error
2026-06-23 08:07:23,1,2884.80,28.1,OK
2026-06-23 08:07:33,2,2847.60,27.7,OK
2026-06-23 08:07:42,3,2891.70,27.7,OK
2026-06-23 08:07:54,4,891.40,27.7,OK
2026-06-23 08:08:03,5,2910.70,27.3,OK
2026-06-23 08:08:12,6,2733.20,27.3,OK
2026-06-23 08:08:15,7,,,Timeout/Error
2026-06-23 08:08:17,8,,,Timeout/Error
2026-06-23 08:08:29,1,2884.90,28.2,OK
2026-06-23 08:08:39,2,2847.60,27.8,OK
2026-06-23 08:08:48,3,2891.60,27.8,OK
2026-06-23 08:09:00,4,891.30,27.8,OK
2026-06-23 08:09:10,5,2910.70,27.3,OK
2026-06-23 08:09:19,6,2733.20,27.3,OK
2026-06-23 08:09:23,7,,,Timeout/Error
2026-06-23 08:09:26,8,,,Timeout/Error
2026-06-23 08:09:38,1,2885.10,28.1,OK
2026-06-23 08:09:47,2,2847.60,27.7,OK
2026-06-23 08:09:57,3,2891.80,27.7,OK
2026-06-23 08:10:09,4,891.30,27.7,OK
2026-06-23 08:10:18,5,2910.80,27.2,OK
2026-06-23 08:10:27,6,2733.20,27.2,OK
2026-06-23 08:10:30,7,,,Timeout/Error
2026-06-23 08:10:32,8,,,Timeout/Error
2026-06-23 08:10:44,1,2885.10,28.1,OK
2026-06-23 08:10:54,2,2847.50,27.7,OK
2026-06-23 08:11:04,3,2891.70,27.7,OK
2026-06-23 08:11:16,4,891.30,27.7,OK
2026-06-23 08:11:25,5,2910.80,27.3,OK
2026-06-23 08:11:35,6,2733.20,27.3,OK
2026-06-23 08:11:39,7,,,Timeout/Error
2026-06-23 08:11:41,8,,,Timeout/Error
2026-06-23 08:11:53,1,2884.80,28.2,OK
2026-06-23 08:12:02,2,2847.70,27.8,OK
2026-06-23 08:12:11,3,2891.60,27.8,OK
2026-06-23 08:12:23,4,891.20,27.8,OK
2026-06-23 08:12:33,5,2910.70,27.3,OK
2026-06-23 08:12:42,6,2733.20,27.3,OK
2026-06-23 08:12:46,7,,,Timeout/Error
2026-06-23 08:12:49,8,,,Timeout/Error
2026-06-23 08:13:00,1,2884.90,28.1,OK
2026-06-23 08:13:09,2,2847.70,27.7,OK
2026-06-23 08:13:19,3,2891.60,27.7,OK
2026-06-23 08:13:30,4,891.40,27.7,OK
2026-06-23 08:13:40,5,2910.70,27.2,OK
2026-06-23 08:13:49,6,2733.20,27.2,OK
2026-06-23 08:13:53,7,,,Timeout/Error
2026-06-23 08:13:56,8,,,Timeout/Error
2026-06-23 08:14:07,1,2885.10,28.1,OK
2026-06-23 08:14:17,2,2847.70,27.7,OK
2026-06-23 08:14:26,3,2891.60,27.7,OK
2026-06-23 08:14:38,4,891.30,27.7,OK
2026-06-23 08:14:47,5,2910.80,27.3,OK
2026-06-23 08:14:57,6,2733.20,27.3,OK
2026-06-23 08:15:00,7,,,Timeout/Error
2026-06-23 08:15:03,8,,,Timeout/Error
2026-06-23 08:15:15,1,2884.90,28.2,OK
2026-06-23 08:15:24,2,2847.50,27.8,OK
2026-06-23 08:15:34,3,2891.80,27.8,OK
2026-06-23 08:15:46,4,891.30,27.8,OK
2026-06-23 08:15:55,5,2910.70,27.3,OK
2026-06-23 08:16:04,6,2733.20,27.3,OK
2026-06-23 08:16:07,7,,,Timeout/Error
2026-06-23 08:16:09,8,,,Timeout/Error
2026-06-23 08:16:21,1,2884.80,28.2,OK
2026-06-23 08:16:31,2,2847.60,27.7,OK
2026-06-23 08:16:40,3,2891.60,27.7,OK
2026-06-23 08:16:51,4,891.30,27.7,OK
2026-06-23 08:17:00,5,2910.70,27.3,OK
2026-06-23 08:17:10,6,2733.20,27.3,OK
2026-06-23 08:17:14,7,,,Timeout/Error
2026-06-23 08:17:16,8,,,Timeout/Error
2026-06-23 08:17:28,1,2884.80,28.2,OK
2026-06-23 08:17:37,2,2847.60,27.7,OK
2026-06-23 08:17:47,3,2891.70,27.7,OK
2026-06-23 08:17:59,4,891.20,27.7,OK
2026-06-23 08:18:08,5,2910.70,27.3,OK
2026-06-23 08:18:18,6,2733.10,27.3,OK
2026-06-23 08:18:20,7,,,Timeout/Error
2026-06-23 08:18:23,8,,,Timeout/Error
2026-06-23 08:18:35,1,2884.80,28.1,OK
2026-06-23 08:18:44,2,2847.50,27.7,OK
2026-06-23 08:18:54,3,2891.60,27.7,OK
2026-06-23 08:19:06,4,891.30,27.7,OK
2026-06-23 08:19:15,5,2910.70,27.3,OK
2026-06-23 08:19:25,6,2733.20,27.3,OK
2026-06-23 08:19:27,7,,,Timeout/Error
2026-06-23 08:19:30,8,,,Timeout/Error
2026-06-23 08:19:42,1,2885.10,28.1,OK
2026-06-23 08:19:51,2,2847.60,27.7,OK
2026-06-23 08:20:01,3,2891.70,27.7,OK
2026-06-23 08:20:12,4,891.30,27.7,OK
2026-06-23 08:20:22,5,2910.80,27.3,OK
2026-06-23 08:20:32,6,2733.20,27.3,OK
2026-06-23 08:20:35,7,,,Timeout/Error
2026-06-23 08:20:38,8,,,Timeout/Error
2026-06-23 08:20:50,1,2884.70,28.2,OK
2026-06-23 08:20:59,2,2847.60,27.7,OK
2026-06-23 08:21:09,3,2891.70,27.7,OK
2026-06-23 08:21:21,4,891.30,27.7,OK
2026-06-23 08:21:30,5,2910.70,27.2,OK
2026-06-23 08:21:39,6,2733.20,27.2,OK
2026-06-23 08:21:42,7,,,Timeout/Error
2026-06-23 08:21:44,8,,,Timeout/Error
2026-06-23 08:21:56,1,2885.00,28.1,OK
2026-06-23 08:22:06,2,2847.70,27.7,OK
2026-06-23 08:22:16,3,2891.70,27.7,OK
2026-06-23 08:22:27,4,891.30,27.7,OK
2026-06-23 08:22:37,5,2910.70,27.3,OK
2026-06-23 08:22:46,6,2733.20,27.3,OK
2026-06-23 08:22:50,7,,,Timeout/Error
2026-06-23 08:22:52,8,,,Timeout/Error
2026-06-23 08:23:04,1,2885.00,28.1,OK
2026-06-23 08:23:14,2,2847.70,27.7,OK
2026-06-23 08:23:24,3,2891.60,27.7,OK
2026-06-23 08:23:36,4,891.20,27.7,OK
2026-06-23 08:23:45,5,2910.80,27.2,OK
2026-06-23 08:23:54,6,2733.20,27.2,OK
2026-06-23 08:23:57,7,,,Timeout/Error
2026-06-23 08:23:59,8,,,Timeout/Error
2026-06-23 08:24:11,1,2884.90,28.1,OK
2026-06-23 08:24:20,2,2847.60,27.7,OK
2026-06-23 08:24:29,3,2891.60,27.7,OK
2026-06-23 08:24:41,4,891.20,27.7,OK
2026-06-23 08:24:50,5,2910.70,27.2,OK
2026-06-23 08:25:00,6,2733.20,27.2,OK
2026-06-23 08:25:04,7,,,Timeout/Error
2026-06-23 08:25:06,8,,,Timeout/Error
2026-06-23 08:25:18,1,2884.90,28.2,OK
2026-06-23 08:25:27,2,2847.50,27.7,OK
2026-06-23 08:25:36,3,2891.60,27.7,OK
2026-06-23 08:25:48,4,891.20,27.7,OK
2026-06-23 08:25:57,5,2910.80,27.3,OK
2026-06-23 08:26:07,6,2733.10,27.3,OK
2026-06-23 08:26:09,7,,,Timeout/Error
2026-06-23 08:26:12,8,,,Timeout/Error
2026-06-23 08:26:23,1,2884.70,28.1,OK
2026-06-23 08:26:33,2,2847.60,27.7,OK
2026-06-23 08:26:42,3,2891.70,27.7,OK
2026-06-23 08:26:54,4,891.20,27.7,OK
2026-06-23 08:27:03,5,2910.70,27.2,OK
2026-06-23 08:27:12,6,2733.20,27.2,OK
2026-06-23 08:27:16,7,,,Timeout/Error
2026-06-23 08:27:19,8,,,Timeout/Error
2026-06-23 08:27:30,1,2884.90,28.1,OK
2026-06-23 08:27:40,2,2847.50,27.7,OK
2026-06-23 08:27:49,3,2891.60,27.7,OK
2026-06-23 08:28:01,4,891.20,27.7,OK
2026-06-23 08:28:10,5,2910.70,27.2,OK
2026-06-23 08:28:20,6,2733.20,27.2,OK
2026-06-23 08:28:23,7,,,Timeout/Error
2026-06-23 08:28:26,8,,,Timeout/Error
2026-06-23 08:28:38,1,2885.10,28.1,OK
2026-06-23 08:28:48,2,2847.60,27.7,OK
2026-06-23 08:28:57,3,2891.60,27.7,OK
2026-06-23 08:29:09,4,891.30,27.7,OK
2026-06-23 08:29:18,5,2910.70,27.3,OK
2026-06-23 08:29:27,6,2733.20,27.3,OK
2026-06-23 08:29:30,7,,,Timeout/Error
2026-06-23 08:29:32,8,,,Timeout/Error
2026-06-23 08:29:44,1,2885.10,28.1,OK
2026-06-23 08:29:54,2,2847.60,27.6,OK
2026-06-23 08:30:03,3,2891.70,27.6,OK
2026-06-23 08:30:15,4,891.20,27.6,OK
2026-06-23 08:30:24,5,2910.70,27.2,OK
2026-06-23 08:30:34,6,2733.20,27.2,OK
2026-06-23 08:30:38,7,,,Timeout/Error
2026-06-23 08:30:40,8,,,Timeout/Error
2026-06-23 08:30:52,1,2884.90,28.1,OK
2026-06-23 08:31:02,2,2847.60,27.7,OK
2026-06-23 08:31:11,3,2891.70,27.7,OK
2026-06-23 08:31:23,4,891.30,27.6,OK
2026-06-23 08:31:32,5,2910.70,27.2,OK
2026-06-23 08:31:42,6,2733.20,27.2,OK
2026-06-23 08:31:45,7,,,Timeout/Error
2026-06-23 08:31:48,8,,,Timeout/Error
2026-06-23 08:32:00,1,2885.00,28.1,OK
2026-06-23 08:32:10,2,2847.60,27.7,OK
2026-06-23 08:32:19,3,2891.70,27.7,OK
2026-06-23 08:32:31,4,891.30,27.6,OK
2026-06-23 08:32:40,5,2910.70,27.1,OK
2026-06-23 08:32:49,6,2733.10,27.1,OK
2026-06-23 08:32:53,7,,,Timeout/Error
2026-06-23 08:32:56,8,,,Timeout/Error
2026-06-23 08:33:08,1,2884.60,28.2,OK
2026-06-23 08:33:17,2,2847.60,27.7,OK
2026-06-23 08:33:27,3,2891.60,27.7,OK
2026-06-23 08:33:39,4,891.20,27.6,OK
2026-06-23 08:33:49,5,2910.60,27.2,OK
2026-06-23 08:33:58,6,2733.20,27.2,OK
2026-06-23 08:34:02,7,,,Timeout/Error
2026-06-23 08:34:04,8,,,Timeout/Error
2026-06-23 08:34:16,1,2884.70,28.1,OK
2026-06-23 08:34:26,2,2847.60,27.6,OK
2026-06-23 08:34:36,3,2891.80,27.6,OK
2026-06-23 08:34:48,4,891.10,27.5,OK
2026-06-23 08:34:57,5,2910.70,27.1,OK
2026-06-23 08:35:07,6,2733.10,27.2,OK
2026-06-23 08:35:10,7,,,Timeout/Error
2026-06-23 08:35:13,8,,,Timeout/Error
2026-06-23 08:35:25,1,2884.60,28.1,OK
2026-06-23 08:35:34,2,2847.50,27.6,OK
2026-06-23 08:35:43,3,2891.60,27.6,OK
2026-06-23 08:35:55,4,891.10,27.5,OK
2026-06-23 08:36:04,5,2910.70,27.1,OK
2026-06-23 08:36:14,6,2733.10,27.1,OK
2026-06-23 08:36:17,7,,,Timeout/Error
2026-06-23 08:36:20,8,,,Timeout/Error
2026-06-23 08:36:32,1,2884.90,28.1,OK
2026-06-23 08:36:41,2,2847.60,27.6,OK
2026-06-23 08:36:51,3,2891.70,27.6,OK
2026-06-23 08:37:03,4,891.00,27.5,OK
2026-06-23 08:37:12,5,2910.60,27.1,OK
2026-06-23 08:37:22,6,2733.10,27.1,OK
2026-06-23 08:37:25,7,,,Timeout/Error
2026-06-23 08:37:28,8,,,Timeout/Error
2026-06-23 08:37:40,1,2884.90,28.1,OK
2026-06-23 08:37:49,2,2847.60,27.6,OK
2026-06-23 08:37:59,3,2891.60,27.6,OK
2026-06-23 08:38:11,4,891.00,27.4,OK
2026-06-23 08:38:20,5,2910.60,27.1,OK
2026-06-23 08:38:30,6,2733.10,27.1,OK
2026-06-23 08:38:33,7,,,Timeout/Error
2026-06-23 08:38:36,8,,,Timeout/Error
2026-06-23 08:38:48,1,2884.90,28.1,OK
2026-06-23 08:38:57,2,2847.60,27.6,OK
2026-06-23 08:39:06,3,2891.70,27.6,OK
2026-06-23 08:39:18,4,891.00,27.4,OK
2026-06-23 08:39:27,5,2910.70,27.0,OK
2026-06-23 08:39:37,6,2733.10,27.1,OK
2026-06-23 08:39:40,7,,,Timeout/Error
2026-06-23 08:39:43,8,,,Timeout/Error
2026-06-23 08:39:55,1,2884.90,28.0,OK
2026-06-23 08:40:04,2,2847.50,27.6,OK
2026-06-23 08:40:13,3,2891.70,27.6,OK
2026-06-23 08:40:25,4,890.90,27.4,OK
2026-06-23 08:40:34,5,2910.70,27.0,OK
2026-06-23 08:40:43,6,2733.10,27.1,OK
2026-06-23 08:40:47,7,,,Timeout/Error
2026-06-23 08:40:50,8,,,Timeout/Error
2026-06-23 08:41:02,1,2884.70,28.0,OK
2026-06-23 08:41:11,2,2847.50,27.6,OK
2026-06-23 08:41:21,3,2891.50,27.6,OK
2026-06-23 08:41:32,4,890.90,27.3,OK
2026-06-23 08:41:41,5,2910.70,27.0,OK
2026-06-23 08:41:51,6,2733.10,27.1,OK
2026-06-23 08:41:55,7,,,Timeout/Error
2026-06-23 08:41:57,8,,,Timeout/Error
2026-06-23 08:42:09,1,2884.60,28.0,OK
2026-06-23 08:42:19,2,2847.50,27.6,OK
2026-06-23 08:42:28,3,2891.70,27.6,OK
2026-06-23 08:42:40,4,890.90,27.3,OK
2026-06-23 08:42:49,5,2910.60,26.9,OK
2026-06-23 08:42:59,6,2733.10,27.1,OK
2026-06-23 08:43:03,7,,,Timeout/Error
2026-06-23 08:43:05,8,,,Timeout/Error
2026-06-23 08:43:17,1,2884.90,28.0,OK
2026-06-23 08:43:27,2,2847.50,27.5,OK
2026-06-23 08:43:36,3,2891.80,27.5,OK
2026-06-23 08:43:48,4,890.90,27.3,OK
2026-06-23 08:43:57,5,2910.60,27.0,OK
2026-06-23 08:44:07,6,2733.10,27.0,OK
2026-06-23 08:44:11,7,,,Timeout/Error
2026-06-23 08:44:13,8,,,Timeout/Error
2026-06-23 08:44:25,1,2884.90,28.0,OK
2026-06-23 08:44:35,2,2847.50,27.6,OK
2026-06-23 08:44:44,3,2891.60,27.6,OK
2026-06-23 08:44:56,4,890.80,27.3,OK
2026-06-23 08:45:05,5,2910.60,27.0,OK
2026-06-23 08:45:15,6,2733.10,27.0,OK
2026-06-23 08:45:17,7,,,Timeout/Error
2026-06-23 08:45:20,8,,,Timeout/Error
2026-06-23 08:45:32,1,2884.70,28.0,OK
2026-06-23 08:45:41,2,2847.50,27.5,OK
2026-06-23 08:45:51,3,2891.80,27.5,OK
2026-06-23 08:46:03,4,891.00,27.3,OK
2026-06-23 08:46:12,5,2910.70,27.0,OK
2026-06-23 08:46:21,6,2733.10,27.0,OK
2026-06-23 08:46:25,7,,,Timeout/Error
2026-06-23 08:46:27,8,,,Timeout/Error
2026-06-23 08:46:39,1,2884.60,28.0,OK
2026-06-23 08:46:48,2,2847.40,27.5,OK
2026-06-23 08:46:57,3,2891.60,27.5,OK
2026-06-23 08:47:09,4,891.00,27.3,OK
2026-06-23 08:47:18,5,2910.70,26.9,OK
2026-06-23 08:47:28,6,2733.10,27.0,OK
2026-06-23 08:47:32,7,,,Timeout/Error
2026-06-23 08:47:34,8,,,Timeout/Error
2026-06-23 08:47:46,1,2884.80,28.0,OK
2026-06-23 08:47:55,2,2847.50,27.6,OK
2026-06-23 08:48:05,3,2891.70,27.6,OK
