时间,通道,频率 (Hz),温度 (C),状态
2026-06-22 16:30:36,6,2733.20,26.9,OK
2026-06-22 16:30:45,7,,,Timeout/Error
2026-06-22 16:30:53,8,,,Timeout/Error
2026-06-22 16:31:03,1,2885.00,27.4,OK
2026-06-22 16:31:12,2,2847.80,27.0,OK
2026-06-22 16:31:22,3,2891.70,27.1,OK
2026-06-22 16:31:34,4,873.90,27.5,OK
2026-06-22 16:31:43,5,2911.00,26.9,OK
2026-06-22 16:31:53,6,2733.20,26.9,OK
2026-06-22 16:32:01,7,,,Timeout/Error
2026-06-22 16:32:09,8,,,Timeout/Error
2026-06-22 16:32:20,1,2885.00,27.5,OK
2026-06-22 16:32:29,2,2847.70,27.1,OK
2026-06-22 16:32:38,3,2891.70,27.1,OK
2026-06-22 16:32:50,4,873.90,27.4,OK
2026-06-22 16:32:59,5,2910.70,26.9,OK
2026-06-22 16:33:09,6,2733.30,26.9,OK
2026-06-22 16:33:17,7,,,Timeout/Error
2026-06-22 16:33:25,8,,,Timeout/Error
2026-06-22 16:33:35,1,2885.00,27.4,OK
2026-06-22 16:33:45,2,2847.70,27.0,OK
2026-06-22 16:33:54,3,2891.70,27.1,OK
2026-06-22 16:34:05,4,873.90,27.4,OK
2026-06-22 16:34:15,5,2910.90,26.8,OK
2026-06-22 16:34:24,6,2733.20,26.8,OK
2026-06-22 16:34:32,7,,,Timeout/Error
2026-06-22 16:34:40,8,,,Timeout/Error
2026-06-22 16:34:50,1,2885.00,27.6,OK
2026-06-22 16:34:59,2,2847.80,27.2,OK
2026-06-22 16:35:09,3,2891.70,27.2,OK
2026-06-22 16:35:21,4,873.90,27.4,OK
2026-06-22 16:35:30,5,2911.00,26.8,OK
2026-06-22 16:35:40,6,2733.30,26.8,OK
2026-06-22 16:35:48,7,,,Timeout/Error
2026-06-22 16:35:56,8,,,Timeout/Error
2026-06-22 16:36:06,1,2884.50,27.4,OK
2026-06-22 16:36:16,2,2847.60,27.1,OK
2026-06-22 16:36:25,3,2891.80,27.1,OK
2026-06-22 16:36:37,4,873.90,27.4,OK
2026-06-22 16:36:47,5,2910.90,26.8,OK
2026-06-22 16:37:10,1,2884.90,27.7,OK
2026-06-22 16:37:19,2,2847.80,27.2,OK
2026-06-22 16:37:28,3,2891.70,27.2,OK
2026-06-22 16:37:40,4,873.90,27.4,OK
2026-06-22 16:37:49,5,2910.90,26.9,OK
2026-06-22 16:37:59,6,2733.20,26.9,OK
2026-06-22 16:38:01,7,,,Timeout/Error
2026-06-22 16:38:02,8,,,Timeout/Error
2026-06-22 16:38:03,1,,,Timeout/Error
2026-06-22 16:38:14,2,2847.70,26.8,OK
2026-06-22 16:38:23,3,2892.00,27.1,OK
2026-06-22 16:38:35,4,873.80,27.4,OK
2026-06-22 16:38:45,5,2911.00,26.9,OK
2026-06-22 16:38:54,6,2733.20,26.9,OK
2026-06-22 16:38:56,7,,,Timeout/Error
2026-06-22 16:38:57,8,,,Timeout/Error
2026-06-22 16:38:58,1,,,Timeout/Error
2026-06-22 16:39:09,2,2847.70,26.8,OK
2026-06-22 16:39:19,3,2891.70,27.0,OK
2026-06-22 16:39:31,4,873.90,27.3,OK
2026-06-22 16:39:40,5,2910.70,26.8,OK
2026-06-22 16:39:50,6,2733.20,26.8,OK
2026-06-22 16:39:52,7,,,Timeout/Error
2026-06-22 16:39:53,8,,,Timeout/Error
2026-06-22 16:39:54,1,,,Timeout/Error
2026-06-22 16:40:05,2,2847.60,26.9,OK
2026-06-22 16:40:15,3,2891.70,27.1,OK
2026-06-22 16:40:26,4,873.80,27.2,OK
2026-06-22 16:40:35,5,2911.00,26.7,OK
2026-06-22 16:40:45,6,2733.20,26.7,OK
2026-06-22 16:40:47,7,,,Timeout/Error
2026-06-22 16:40:48,8,,,Timeout/Error
2026-06-22 16:40:49,1,,,Timeout/Error
2026-06-22 16:41:00,2,2847.50,26.8,OK
2026-06-22 16:41:10,3,2891.70,27.1,OK
2026-06-22 16:41:21,4,873.80,27.2,OK
2026-06-22 16:41:31,5,2910.90,26.7,OK
2026-06-22 16:41:41,6,2733.20,26.7,OK
2026-06-22 16:41:43,7,,,Timeout/Error
2026-06-22 16:41:44,8,,,Timeout/Error
2026-06-22 16:41:45,1,,,Timeout/Error
2026-06-22 16:41:56,2,2847.70,26.8,OK
2026-06-22 16:42:05,3,2891.70,27.1,OK
2026-06-22 16:42:17,4,873.80,27.2,OK
2026-06-22 16:42:26,5,2910.90,26.7,OK
2026-06-22 16:42:36,6,2733.20,26.7,OK
2026-06-22 16:42:38,7,,,Timeout/Error
2026-06-22 16:42:39,8,,,Timeout/Error
2026-06-22 16:42:40,1,,,Timeout/Error
2026-06-22 16:42:51,2,2847.60,26.8,OK
2026-06-22 16:43:00,3,2891.80,27.1,OK
2026-06-22 16:43:13,4,873.80,27.1,OK
