时间,通道,频率 (Hz),温度 (C),状态
2026-06-20 11:35:38,8,,,Timeout/Error
2026-06-20 11:35:38,1,,,Timeout/Error
2026-06-20 11:35:39,2,,,Timeout/Error
2026-06-20 11:35:40,3,,,Timeout/Error
2026-06-20 11:35:40,4,,,Timeout/Error
2026-06-20 11:35:41,5,,,Timeout/Error
2026-06-20 11:35:42,6,,,Timeout/Error
2026-06-20 11:35:42,7,,,Timeout/Error
2026-06-20 11:35:43,8,,,Timeout/Error
2026-06-20 11:35:43,1,,,Timeout/Error
2026-06-20 11:35:44,2,,,Timeout/Error
2026-06-20 11:35:45,3,,,Timeout/Error
2026-06-20 11:35:45,4,,,Timeout/Error
2026-06-20 11:35:46,5,,,Timeout/Error
2026-06-20 11:35:47,6,,,Timeout/Error
2026-06-20 11:35:47,7,,,Timeout/Error
2026-06-20 11:35:48,8,,,Timeout/Error
2026-06-20 11:35:49,1,,,Timeout/Error
2026-06-20 11:35:49,2,,,Timeout/Error
2026-06-20 11:35:50,3,,,Timeout/Error
2026-06-20 11:35:50,4,,,Timeout/Error
2026-06-20 11:35:51,5,,,Timeout/Error
2026-06-20 11:35:52,6,,,Timeout/Error
2026-06-20 11:35:52,7,,,Timeout/Error
2026-06-20 11:35:53,8,,,Timeout/Error
2026-06-20 11:35:54,1,,,Timeout/Error
2026-06-20 11:35:54,2,,,Timeout/Error
2026-06-20 11:35:55,3,,,Timeout/Error
2026-06-20 11:35:56,4,,,Timeout/Error
2026-06-20 11:35:56,5,,,Timeout/Error
2026-06-20 11:35:57,6,,,Timeout/Error
2026-06-20 11:35:58,7,,,Timeout/Error
2026-06-20 11:35:58,8,,,Timeout/Error
2026-06-20 11:35:59,1,,,Timeout/Error
2026-06-20 11:35:59,2,,,Timeout/Error
2026-06-20 11:36:00,3,,,Timeout/Error
2026-06-20 11:36:01,4,,,Timeout/Error
2026-06-20 11:36:01,5,,,Timeout/Error
2026-06-20 11:36:02,6,,,Timeout/Error
2026-06-20 11:36:03,7,,,Timeout/Error
2026-06-20 11:36:03,8,,,Timeout/Error
2026-06-20 11:36:04,1,,,Timeout/Error
2026-06-20 11:36:05,2,,,Timeout/Error
2026-06-20 11:36:05,3,,,Timeout/Error
2026-06-20 11:36:06,4,,,Timeout/Error
2026-06-20 11:36:06,5,,,Timeout/Error
2026-06-20 11:36:07,6,,,Timeout/Error
2026-06-20 11:36:08,7,,,Timeout/Error
2026-06-20 11:36:08,8,,,Timeout/Error
2026-06-20 11:36:09,1,,,Timeout/Error
2026-06-20 11:36:10,2,,,Timeout/Error
2026-06-20 11:36:10,3,,,Timeout/Error
2026-06-20 11:36:11,4,,,Timeout/Error
2026-06-20 11:36:12,5,,,Timeout/Error
2026-06-20 11:36:12,6,,,Timeout/Error
2026-06-20 11:36:13,7,,,Timeout/Error
2026-06-20 11:36:14,8,,,Timeout/Error
2026-06-20 11:36:14,1,,,Timeout/Error
2026-06-20 11:36:15,2,,,Timeout/Error
2026-06-20 11:36:15,3,,,Timeout/Error
2026-06-20 11:36:16,4,,,Timeout/Error
2026-06-20 11:36:17,5,,,Timeout/Error
2026-06-20 11:36:17,6,,,Timeout/Error
2026-06-20 11:36:18,7,,,Timeout/Error
2026-06-20 11:36:19,8,,,Timeout/Error
2026-06-20 11:36:19,1,,,Timeout/Error
2026-06-20 11:36:20,2,,,Timeout/Error
2026-06-20 11:36:21,3,,,Timeout/Error
2026-06-20 11:36:21,4,,,Timeout/Error
2026-06-20 11:36:22,5,,,Timeout/Error
2026-06-20 11:36:22,6,,,Timeout/Error
2026-06-20 11:36:23,7,,,Timeout/Error
2026-06-20 11:36:24,8,,,Timeout/Error
2026-06-20 11:36:24,1,,,Timeout/Error
2026-06-20 11:36:25,2,,,Timeout/Error
2026-06-20 11:36:26,3,,,Timeout/Error
2026-06-20 11:36:26,4,,,Timeout/Error
2026-06-20 11:36:27,5,,,Timeout/Error
2026-06-20 11:36:28,6,,,Timeout/Error
2026-06-20 11:36:28,7,,,Timeout/Error
2026-06-20 11:36:29,8,,,Timeout/Error
2026-06-20 11:36:30,1,,,Timeout/Error
2026-06-20 11:36:30,2,,,Timeout/Error
2026-06-20 11:36:31,3,,,Timeout/Error
2026-06-20 11:36:31,4,,,Timeout/Error
2026-06-20 11:36:32,5,,,Timeout/Error
2026-06-20 11:36:33,6,,,Timeout/Error
2026-06-20 11:36:33,7,,,Timeout/Error
2026-06-20 11:36:34,8,,,Timeout/Error
2026-06-20 11:36:35,1,,,Timeout/Error
2026-06-20 11:36:35,2,,,Timeout/Error
2026-06-20 11:36:36,3,,,Timeout/Error
2026-06-20 11:36:37,4,,,Timeout/Error
2026-06-20 11:36:37,5,,,Timeout/Error
2026-06-20 11:36:38,6,,,Timeout/Error
2026-06-20 11:36:38,7,,,Timeout/Error
2026-06-20 11:36:39,8,,,Timeout/Error
2026-06-20 11:36:40,1,,,Timeout/Error
2026-06-20 11:36:40,2,,,Timeout/Error
2026-06-20 11:36:41,3,,,Timeout/Error
2026-06-20 11:36:42,4,,,Timeout/Error
2026-06-20 11:36:42,5,,,Timeout/Error
2026-06-20 11:36:43,6,,,Timeout/Error
2026-06-20 11:36:44,7,,,Timeout/Error
2026-06-20 11:36:44,8,,,Timeout/Error
2026-06-20 11:36:45,1,,,Timeout/Error
2026-06-20 11:36:46,2,,,Timeout/Error
2026-06-20 11:36:46,3,,,Timeout/Error
2026-06-20 11:36:47,4,,,Timeout/Error
2026-06-20 11:36:47,5,,,Timeout/Error
2026-06-20 11:36:48,6,,,Timeout/Error
2026-06-20 11:36:49,7,,,Timeout/Error
2026-06-20 11:36:49,8,,,Timeout/Error
2026-06-20 11:36:50,1,,,Timeout/Error
2026-06-20 11:36:51,2,,,Timeout/Error
2026-06-20 11:36:51,3,,,Timeout/Error
2026-06-20 11:36:52,4,,,Timeout/Error
2026-06-20 11:36:53,5,,,Timeout/Error
2026-06-20 11:36:53,6,,,Timeout/Error
2026-06-20 11:36:54,7,,,Timeout/Error
2026-06-20 11:36:54,8,,,Timeout/Error
2026-06-20 11:36:55,1,,,Timeout/Error
2026-06-20 11:36:56,2,,,Timeout/Error
2026-06-20 11:36:56,3,,,Timeout/Error
2026-06-20 11:36:57,4,,,Timeout/Error
2026-06-20 11:36:58,5,,,Timeout/Error
2026-06-20 11:36:58,6,,,Timeout/Error
2026-06-20 11:36:59,7,,,Timeout/Error
2026-06-20 11:37:00,8,,,Timeout/Error
2026-06-20 11:37:00,1,,,Timeout/Error
2026-06-20 11:37:01,2,,,Timeout/Error
2026-06-20 11:37:02,3,,,Timeout/Error
2026-06-20 11:37:02,4,,,Timeout/Error
2026-06-20 11:37:03,5,,,Timeout/Error
2026-06-20 11:37:03,6,,,Timeout/Error
2026-06-20 11:37:04,7,,,Timeout/Error
2026-06-20 11:37:05,8,,,Timeout/Error
2026-06-20 11:37:05,1,,,Timeout/Error
2026-06-20 11:37:06,2,,,Timeout/Error
2026-06-20 11:37:07,3,,,Timeout/Error
2026-06-20 11:37:07,4,,,Timeout/Error
2026-06-20 11:37:08,5,,,Timeout/Error
2026-06-20 11:37:09,6,,,Timeout/Error
2026-06-20 11:37:09,7,,,Timeout/Error
2026-06-20 11:37:10,8,,,Timeout/Error
2026-06-20 11:37:10,1,,,Timeout/Error
2026-06-20 11:37:11,2,,,Timeout/Error
2026-06-20 11:37:12,3,,,Timeout/Error
2026-06-20 11:37:12,4,,,Timeout/Error
2026-06-20 11:37:13,5,,,Timeout/Error
2026-06-20 11:37:14,6,,,Timeout/Error
2026-06-20 11:37:14,7,,,Timeout/Error
2026-06-20 11:37:15,8,,,Timeout/Error
2026-06-20 11:37:16,1,,,Timeout/Error
2026-06-20 11:37:16,2,,,Timeout/Error
2026-06-20 11:37:17,3,,,Timeout/Error
2026-06-20 11:37:18,4,,,Timeout/Error
2026-06-20 11:37:18,5,,,Timeout/Error
2026-06-20 11:37:19,6,,,Timeout/Error
2026-06-20 11:37:19,7,,,Timeout/Error
2026-06-20 11:37:20,8,,,Timeout/Error
2026-06-20 11:37:21,1,,,Timeout/Error
2026-06-20 11:37:21,2,,,Timeout/Error
2026-06-20 11:37:22,3,,,Timeout/Error
2026-06-20 11:37:23,4,,,Timeout/Error
2026-06-20 11:37:23,5,,,Timeout/Error
2026-06-20 11:37:24,6,,,Timeout/Error
2026-06-20 11:37:25,7,,,Timeout/Error
2026-06-20 11:37:25,8,,,Timeout/Error
2026-06-20 11:37:26,1,,,Timeout/Error
2026-06-20 11:37:26,2,,,Timeout/Error
2026-06-20 11:37:27,3,,,Timeout/Error
2026-06-20 11:37:28,4,,,Timeout/Error
2026-06-20 11:37:28,5,,,Timeout/Error
2026-06-20 11:37:29,6,,,Timeout/Error
2026-06-20 11:37:30,7,,,Timeout/Error
2026-06-20 11:37:30,8,,,Timeout/Error
2026-06-20 11:37:31,1,,,Timeout/Error
2026-06-20 11:37:32,2,,,Timeout/Error
2026-06-20 11:37:32,3,,,Timeout/Error
2026-06-20 11:37:33,4,,,Timeout/Error
2026-06-20 11:37:34,5,,,Timeout/Error
2026-06-20 11:37:34,6,,,Timeout/Error
2026-06-20 11:37:35,7,,,Timeout/Error
2026-06-20 11:37:35,8,,,Timeout/Error
2026-06-20 11:37:36,1,,,Timeout/Error
2026-06-20 11:37:37,2,,,Timeout/Error
2026-06-20 11:37:37,3,,,Timeout/Error
2026-06-20 11:37:38,4,,,Timeout/Error
2026-06-20 11:37:39,5,,,Timeout/Error
2026-06-20 11:37:39,6,,,Timeout/Error
2026-06-20 11:37:40,7,,,Timeout/Error
2026-06-20 11:37:41,8,,,Timeout/Error
2026-06-20 11:37:41,1,,,Timeout/Error
2026-06-20 11:37:42,2,,,Timeout/Error
2026-06-20 11:37:42,3,,,Timeout/Error
2026-06-20 11:37:43,4,,,Timeout/Error
2026-06-20 11:37:44,5,,,Timeout/Error
2026-06-20 11:37:44,6,,,Timeout/Error
2026-06-20 11:37:45,7,,,Timeout/Error
2026-06-20 11:37:46,8,,,Timeout/Error
2026-06-20 11:37:46,1,,,Timeout/Error
2026-06-20 11:37:47,2,,,Timeout/Error
2026-06-20 11:37:48,3,,,Timeout/Error
2026-06-20 11:37:48,4,,,Timeout/Error
2026-06-20 11:37:49,5,,,Timeout/Error
2026-06-20 11:37:50,6,,,Timeout/Error
2026-06-20 11:37:50,7,,,Timeout/Error
2026-06-20 11:37:51,8,,,Timeout/Error
2026-06-20 11:37:51,1,,,Timeout/Error
2026-06-20 11:37:52,2,,,Timeout/Error
2026-06-20 11:37:53,3,,,Timeout/Error
2026-06-20 11:37:53,4,,,Timeout/Error
2026-06-20 11:37:54,5,,,Timeout/Error
2026-06-20 11:37:55,6,,,Timeout/Error
2026-06-20 11:37:55,7,,,Timeout/Error
2026-06-20 11:37:56,8,,,Timeout/Error
2026-06-20 11:37:57,1,,,Timeout/Error
2026-06-20 11:37:57,2,,,Timeout/Error
2026-06-20 11:37:58,3,,,Timeout/Error
2026-06-20 11:37:58,4,,,Timeout/Error
2026-06-20 11:37:59,5,,,Timeout/Error
2026-06-20 11:38:00,6,,,Timeout/Error
2026-06-20 11:38:00,7,,,Timeout/Error
2026-06-20 11:38:01,8,,,Timeout/Error
2026-06-20 11:38:02,1,,,Timeout/Error
2026-06-20 11:38:02,2,,,Timeout/Error
2026-06-20 11:38:03,3,,,Timeout/Error
2026-06-20 11:38:04,4,,,Timeout/Error
2026-06-20 11:38:04,5,,,Timeout/Error
2026-06-20 11:38:05,6,,,Timeout/Error
2026-06-20 11:38:06,7,,,Timeout/Error
2026-06-20 11:38:06,8,,,Timeout/Error
2026-06-20 11:38:07,1,,,Timeout/Error
2026-06-20 11:38:07,2,,,Timeout/Error
2026-06-20 11:38:08,3,,,Timeout/Error
2026-06-20 11:38:09,4,,,Timeout/Error
2026-06-20 11:38:09,5,,,Timeout/Error
2026-06-20 11:38:10,6,,,Timeout/Error
2026-06-20 11:38:11,7,,,Timeout/Error
2026-06-20 11:38:11,8,,,Timeout/Error
2026-06-20 11:38:12,1,,,Timeout/Error
2026-06-20 11:38:13,2,,,Timeout/Error
2026-06-20 11:38:13,3,,,Timeout/Error
2026-06-20 11:38:14,4,,,Timeout/Error
2026-06-20 11:38:14,5,,,Timeout/Error
2026-06-20 11:38:15,6,,,Timeout/Error
2026-06-20 11:38:16,7,,,Timeout/Error
2026-06-20 11:38:16,8,,,Timeout/Error
2026-06-20 11:38:17,1,,,Timeout/Error
2026-06-20 11:38:18,2,,,Timeout/Error
2026-06-20 11:38:18,3,,,Timeout/Error
2026-06-20 11:38:19,4,,,Timeout/Error
2026-06-20 11:38:20,5,,,Timeout/Error
2026-06-20 11:38:20,6,,,Timeout/Error
2026-06-20 11:38:21,7,,,Timeout/Error
2026-06-20 11:38:22,8,,,Timeout/Error
2026-06-20 11:38:22,1,,,Timeout/Error
2026-06-20 11:38:23,2,,,Timeout/Error
2026-06-20 11:38:23,3,,,Timeout/Error
2026-06-20 11:38:24,4,,,Timeout/Error
2026-06-20 11:38:25,5,,,Timeout/Error
2026-06-20 11:38:25,6,,,Timeout/Error
2026-06-20 11:38:26,7,,,Timeout/Error
2026-06-20 11:38:27,8,,,Timeout/Error
2026-06-20 11:38:27,1,,,Timeout/Error
2026-06-20 11:38:28,2,,,Timeout/Error
2026-06-20 11:38:29,3,,,Timeout/Error
2026-06-20 11:38:29,4,,,Timeout/Error
2026-06-20 11:38:30,5,,,Timeout/Error
2026-06-20 11:38:30,6,,,Timeout/Error
2026-06-20 11:38:31,7,,,Timeout/Error
2026-06-20 11:38:32,8,,,Timeout/Error
2026-06-20 11:38:32,1,,,Timeout/Error
2026-06-20 11:38:33,2,,,Timeout/Error
2026-06-20 11:38:34,3,,,Timeout/Error
2026-06-20 11:38:34,4,,,Timeout/Error
2026-06-20 11:38:35,5,,,Timeout/Error
2026-06-20 11:38:36,6,,,Timeout/Error
2026-06-20 11:38:36,7,,,Timeout/Error
2026-06-20 11:38:37,8,,,Timeout/Error
2026-06-20 11:38:38,1,,,Timeout/Error
2026-06-20 11:38:38,2,,,Timeout/Error
2026-06-20 11:38:39,3,,,Timeout/Error
2026-06-20 11:38:39,4,,,Timeout/Error
2026-06-20 11:38:40,5,,,Timeout/Error
2026-06-20 11:38:41,6,,,Timeout/Error
2026-06-20 11:38:41,7,,,Timeout/Error
2026-06-20 11:38:42,8,,,Timeout/Error
2026-06-20 11:38:43,1,,,Timeout/Error
2026-06-20 11:38:43,2,,,Timeout/Error
2026-06-20 11:38:44,3,,,Timeout/Error
2026-06-20 11:38:45,4,,,Timeout/Error
2026-06-20 11:38:45,5,,,Timeout/Error
2026-06-20 11:38:46,6,,,Timeout/Error
2026-06-20 11:38:46,7,,,Timeout/Error
2026-06-20 11:38:47,8,,,Timeout/Error
2026-06-20 11:38:48,1,,,Timeout/Error
2026-06-20 11:38:48,2,,,Timeout/Error
2026-06-20 11:38:49,3,,,Timeout/Error
2026-06-20 11:38:50,4,,,Timeout/Error
2026-06-20 11:38:50,5,,,Timeout/Error
2026-06-20 11:38:51,6,,,Timeout/Error
2026-06-20 11:38:52,7,,,Timeout/Error
2026-06-20 11:38:52,8,,,Timeout/Error
2026-06-20 11:38:53,1,,,Timeout/Error
2026-06-20 11:38:54,2,,,Timeout/Error
2026-06-20 11:38:54,3,,,Timeout/Error
2026-06-20 11:38:55,4,,,Timeout/Error
2026-06-20 11:38:55,5,,,Timeout/Error
2026-06-20 11:38:56,6,,,Timeout/Error
2026-06-20 11:38:57,7,,,Timeout/Error
2026-06-20 11:38:57,8,,,Timeout/Error
2026-06-20 11:38:58,1,,,Timeout/Error
2026-06-20 11:38:59,2,,,Timeout/Error
2026-06-20 11:38:59,3,,,Timeout/Error
2026-06-20 11:39:00,4,,,Timeout/Error
2026-06-20 11:39:01,5,,,Timeout/Error
2026-06-20 11:39:01,6,,,Timeout/Error
2026-06-20 11:39:02,7,,,Timeout/Error
2026-06-20 11:39:02,8,,,Timeout/Error
2026-06-20 11:39:03,1,,,Timeout/Error
2026-06-20 11:39:04,2,,,Timeout/Error
2026-06-20 11:39:04,3,,,Timeout/Error
2026-06-20 11:39:05,4,,,Timeout/Error
2026-06-20 11:39:06,5,,,Timeout/Error
2026-06-20 11:39:06,6,,,Timeout/Error
2026-06-20 11:39:07,7,,,Timeout/Error
2026-06-20 11:39:08,8,,,Timeout/Error
2026-06-20 11:39:08,1,,,Timeout/Error
2026-06-20 11:39:09,2,,,Timeout/Error
2026-06-20 11:39:10,3,,,Timeout/Error
2026-06-20 11:39:10,4,,,Timeout/Error
2026-06-20 11:39:11,5,,,Timeout/Error
2026-06-20 11:39:11,6,,,Timeout/Error
2026-06-20 11:39:12,7,,,Timeout/Error
2026-06-20 11:39:13,8,,,Timeout/Error
2026-06-20 11:39:13,1,,,Timeout/Error
2026-06-20 11:39:14,2,,,Timeout/Error
2026-06-20 11:39:15,3,,,Timeout/Error
2026-06-20 11:39:15,4,,,Timeout/Error
2026-06-20 11:39:16,5,,,Timeout/Error
2026-06-20 11:39:17,6,,,Timeout/Error
2026-06-20 11:39:17,7,,,Timeout/Error
2026-06-20 11:39:18,8,,,Timeout/Error
2026-06-20 11:39:18,1,,,Timeout/Error
2026-06-20 11:39:19,2,,,Timeout/Error
2026-06-20 11:39:20,3,,,Timeout/Error
2026-06-20 11:39:20,4,,,Timeout/Error
2026-06-20 11:39:21,5,,,Timeout/Error
2026-06-20 11:39:22,6,,,Timeout/Error
2026-06-20 11:39:22,7,,,Timeout/Error
2026-06-20 11:39:23,8,,,Timeout/Error
2026-06-20 11:39:24,1,,,Timeout/Error
2026-06-20 11:39:24,2,,,Timeout/Error
2026-06-20 11:39:25,3,,,Timeout/Error
2026-06-20 11:39:26,4,,,Timeout/Error
2026-06-20 11:39:26,5,,,Timeout/Error
2026-06-20 11:39:27,6,,,Timeout/Error
2026-06-20 11:39:27,7,,,Timeout/Error
2026-06-20 11:39:28,8,,,Timeout/Error
2026-06-20 11:39:29,1,,,Timeout/Error
2026-06-20 11:39:29,2,,,Timeout/Error
2026-06-20 11:39:30,3,,,Timeout/Error
2026-06-20 11:39:31,4,,,Timeout/Error
2026-06-20 11:39:31,5,,,Timeout/Error
2026-06-20 11:39:32,6,,,Timeout/Error
2026-06-20 11:39:33,7,,,Timeout/Error
2026-06-20 11:39:33,8,,,Timeout/Error
2026-06-20 11:39:34,1,,,Timeout/Error
2026-06-20 11:39:34,2,,,Timeout/Error
2026-06-20 11:39:35,3,,,Timeout/Error
2026-06-20 11:39:36,4,,,Timeout/Error
2026-06-20 11:39:36,5,,,Timeout/Error
2026-06-20 11:39:37,6,,,Timeout/Error
2026-06-20 11:39:38,7,,,Timeout/Error
2026-06-20 11:39:38,8,,,Timeout/Error
2026-06-20 11:39:39,1,,,Timeout/Error
2026-06-20 11:39:40,2,,,Timeout/Error
2026-06-20 11:39:40,3,,,Timeout/Error
2026-06-20 11:39:41,4,,,Timeout/Error
2026-06-20 11:39:42,5,,,Timeout/Error
2026-06-20 11:39:42,6,,,Timeout/Error
2026-06-20 11:39:43,7,,,Timeout/Error
2026-06-20 11:39:43,8,,,Timeout/Error
2026-06-20 11:39:44,1,,,Timeout/Error
2026-06-20 11:39:45,2,,,Timeout/Error
2026-06-20 11:39:45,3,,,Timeout/Error
2026-06-20 11:39:46,4,,,Timeout/Error
2026-06-20 11:39:47,5,,,Timeout/Error
2026-06-20 11:39:47,6,,,Timeout/Error
2026-06-20 11:39:48,7,,,Timeout/Error
2026-06-20 11:39:49,8,,,Timeout/Error
2026-06-20 11:39:49,1,,,Timeout/Error
2026-06-20 11:39:50,2,,,Timeout/Error
2026-06-20 11:39:50,3,,,Timeout/Error
2026-06-20 11:39:51,4,,,Timeout/Error
2026-06-20 11:39:52,5,,,Timeout/Error
2026-06-20 11:39:52,6,,,Timeout/Error
2026-06-20 11:39:53,7,,,Timeout/Error
2026-06-20 11:39:54,8,,,Timeout/Error
2026-06-20 11:39:54,1,,,Timeout/Error
2026-06-20 11:39:55,2,,,Timeout/Error
2026-06-20 11:39:56,3,,,Timeout/Error
2026-06-20 11:39:56,4,,,Timeout/Error
2026-06-20 11:39:57,5,,,Timeout/Error
2026-06-20 11:39:58,6,,,Timeout/Error
2026-06-20 11:39:58,7,,,Timeout/Error
2026-06-20 11:39:59,8,,,Timeout/Error
2026-06-20 11:39:59,1,,,Timeout/Error
2026-06-20 11:40:00,2,,,Timeout/Error
2026-06-20 11:40:01,3,,,Timeout/Error
2026-06-20 11:40:01,4,,,Timeout/Error
2026-06-20 11:40:02,5,,,Timeout/Error
2026-06-20 11:40:03,6,,,Timeout/Error
2026-06-20 11:40:03,7,,,Timeout/Error
2026-06-20 11:40:04,8,,,Timeout/Error
2026-06-20 11:40:05,1,,,Timeout/Error
2026-06-20 11:40:05,2,,,Timeout/Error
2026-06-20 11:40:06,3,,,Timeout/Error
2026-06-20 11:40:06,4,,,Timeout/Error
2026-06-20 11:40:07,5,,,Timeout/Error
2026-06-20 11:40:08,6,,,Timeout/Error
2026-06-20 11:40:08,7,,,Timeout/Error
2026-06-20 11:40:09,8,,,Timeout/Error
2026-06-20 11:40:10,1,,,Timeout/Error
2026-06-20 11:40:10,2,,,Timeout/Error
2026-06-20 11:40:11,3,,,Timeout/Error
2026-06-20 11:40:12,4,,,Timeout/Error
2026-06-20 11:40:12,5,,,Timeout/Error
2026-06-20 11:40:13,6,,,Timeout/Error
2026-06-20 11:40:14,7,,,Timeout/Error
2026-06-20 11:40:14,8,,,Timeout/Error
2026-06-20 11:40:15,1,,,Timeout/Error
2026-06-20 11:40:15,2,,,Timeout/Error
2026-06-20 11:40:16,3,,,Timeout/Error
2026-06-20 11:40:17,4,,,Timeout/Error
2026-06-20 11:40:17,5,,,Timeout/Error
2026-06-20 11:40:18,6,,,Timeout/Error
2026-06-20 11:40:19,7,,,Timeout/Error
2026-06-20 11:40:19,8,,,Timeout/Error
2026-06-20 11:40:20,1,,,Timeout/Error
2026-06-20 11:40:21,2,,,Timeout/Error
2026-06-20 11:40:21,3,,,Timeout/Error
2026-06-20 11:40:22,4,,,Timeout/Error
2026-06-20 11:40:22,5,,,Timeout/Error
2026-06-20 11:40:23,6,,,Timeout/Error
2026-06-20 11:40:24,7,,,Timeout/Error
2026-06-20 11:40:24,8,,,Timeout/Error
2026-06-20 11:40:25,1,,,Timeout/Error
2026-06-20 11:40:26,2,,,Timeout/Error
2026-06-20 11:40:26,3,,,Timeout/Error
2026-06-20 11:40:27,4,,,Timeout/Error
2026-06-20 11:40:28,5,,,Timeout/Error
2026-06-20 11:40:28,6,,,Timeout/Error
2026-06-20 11:40:29,7,,,Timeout/Error
2026-06-20 11:40:30,8,,,Timeout/Error
2026-06-20 11:40:30,1,,,Timeout/Error
2026-06-20 11:40:31,2,,,Timeout/Error
2026-06-20 11:40:31,3,,,Timeout/Error
2026-06-20 11:40:32,4,,,Timeout/Error
2026-06-20 11:40:33,5,,,Timeout/Error
2026-06-20 11:40:33,6,,,Timeout/Error
2026-06-20 11:40:34,7,,,Timeout/Error
2026-06-20 11:40:35,8,,,Timeout/Error
2026-06-20 11:40:35,1,,,Timeout/Error
2026-06-20 11:40:36,2,,,Timeout/Error
2026-06-20 11:40:37,3,,,Timeout/Error
2026-06-20 11:40:37,4,,,Timeout/Error
2026-06-20 11:40:38,5,,,Timeout/Error
2026-06-20 11:40:38,6,,,Timeout/Error
2026-06-20 11:40:39,7,,,Timeout/Error
2026-06-20 11:40:40,8,,,Timeout/Error
2026-06-20 11:40:40,1,,,Timeout/Error
2026-06-20 11:40:41,2,,,Timeout/Error
2026-06-20 11:40:42,3,,,Timeout/Error
2026-06-20 11:40:42,4,,,Timeout/Error
2026-06-20 11:40:43,5,,,Timeout/Error
2026-06-20 11:40:44,6,,,Timeout/Error
2026-06-20 11:40:44,7,,,Timeout/Error
2026-06-20 11:40:45,8,,,Timeout/Error
2026-06-20 11:40:46,1,,,Timeout/Error
2026-06-20 11:40:46,2,,,Timeout/Error
2026-06-20 11:40:47,3,,,Timeout/Error
2026-06-20 11:40:47,4,,,Timeout/Error
2026-06-20 11:40:48,5,,,Timeout/Error
2026-06-20 11:40:49,6,,,Timeout/Error
2026-06-20 11:40:49,7,,,Timeout/Error
2026-06-20 11:40:50,8,,,Timeout/Error
2026-06-20 11:40:51,1,,,Timeout/Error
2026-06-20 11:40:51,2,,,Timeout/Error
2026-06-20 11:40:52,3,,,Timeout/Error
2026-06-20 11:40:53,4,,,Timeout/Error
2026-06-20 11:40:53,5,,,Timeout/Error
2026-06-20 11:40:54,6,,,Timeout/Error
2026-06-20 11:40:54,7,,,Timeout/Error
2026-06-20 11:40:55,8,,,Timeout/Error
2026-06-20 11:40:56,1,,,Timeout/Error
2026-06-20 11:40:56,2,,,Timeout/Error
2026-06-20 11:40:57,3,,,Timeout/Error
2026-06-20 11:40:58,4,,,Timeout/Error
2026-06-20 11:40:58,5,,,Timeout/Error
2026-06-20 11:40:59,6,,,Timeout/Error
2026-06-20 11:41:00,7,,,Timeout/Error
2026-06-20 11:41:00,8,,,Timeout/Error
2026-06-20 11:41:01,1,,,Timeout/Error
2026-06-20 11:41:02,2,,,Timeout/Error
2026-06-20 11:41:02,3,,,Timeout/Error
2026-06-20 11:41:03,4,,,Timeout/Error
2026-06-20 11:41:03,5,,,Timeout/Error
2026-06-20 11:41:04,6,,,Timeout/Error
2026-06-20 11:41:05,7,,,Timeout/Error
2026-06-20 11:41:05,8,,,Timeout/Error
2026-06-20 11:41:06,1,,,Timeout/Error
2026-06-20 11:41:07,2,,,Timeout/Error
2026-06-20 11:41:07,3,,,Timeout/Error
2026-06-20 11:41:08,4,,,Timeout/Error
2026-06-20 11:41:09,5,,,Timeout/Error
2026-06-20 11:41:09,6,,,Timeout/Error
2026-06-20 11:41:10,7,,,Timeout/Error
2026-06-20 11:41:10,8,,,Timeout/Error
2026-06-20 11:41:11,1,,,Timeout/Error
2026-06-20 11:41:12,2,,,Timeout/Error
2026-06-20 11:41:12,3,,,Timeout/Error
2026-06-20 11:41:13,4,,,Timeout/Error
2026-06-20 11:41:14,5,,,Timeout/Error
2026-06-20 11:41:14,6,,,Timeout/Error
2026-06-20 11:41:15,7,,,Timeout/Error
2026-06-20 11:41:16,8,,,Timeout/Error
2026-06-20 11:41:16,1,,,Timeout/Error
2026-06-20 11:41:17,2,,,Timeout/Error
2026-06-20 11:41:18,3,,,Timeout/Error
2026-06-20 11:41:18,4,,,Timeout/Error
2026-06-20 11:41:19,5,,,Timeout/Error
2026-06-20 11:41:19,6,,,Timeout/Error
2026-06-20 11:41:20,7,,,Timeout/Error
2026-06-20 11:41:21,8,,,Timeout/Error
2026-06-20 11:41:21,1,,,Timeout/Error
2026-06-20 11:41:22,2,,,Timeout/Error
2026-06-20 11:41:23,3,,,Timeout/Error
2026-06-20 11:41:23,4,,,Timeout/Error
2026-06-20 11:41:24,5,,,Timeout/Error
2026-06-20 11:41:25,6,,,Timeout/Error
2026-06-20 11:41:25,7,,,Timeout/Error
2026-06-20 11:41:26,8,,,Timeout/Error
2026-06-20 11:41:26,1,,,Timeout/Error
2026-06-20 11:41:27,2,,,Timeout/Error
2026-06-20 11:41:28,3,,,Timeout/Error
2026-06-20 11:41:28,4,,,Timeout/Error
2026-06-20 11:41:29,5,,,Timeout/Error
2026-06-20 11:41:30,6,,,Timeout/Error
2026-06-20 11:41:30,7,,,Timeout/Error
2026-06-20 11:41:31,8,,,Timeout/Error
2026-06-20 11:41:32,1,,,Timeout/Error
2026-06-20 11:41:32,2,,,Timeout/Error
2026-06-20 11:41:33,3,,,Timeout/Error
2026-06-20 11:41:34,4,,,Timeout/Error
2026-06-20 11:41:34,5,,,Timeout/Error
2026-06-20 11:41:35,6,,,Timeout/Error
